Filename, Temp, Humidity, Pressure, yaw, pitch, roll, mag_x, mag_y, mag_z, acc_x, acc_y, acc_z, gyro_x, gyro_y, gyro_z, datetime, gps_lattitude, gps_longitude, whatispicture 
10015, 37.41741180419922, 28.799087524414062, 996.8505859375, 344.0296994940004, 120.20508659932302, 126.74092193686491, 5.608866214752197, -26.507097244262695, -16.967731475830078, -0.0029620276764035225, 0.030834658071398735, 0.01730247773230076, 0.22581274807453156, 0.08053776621818542, 0.0006039924919605255, '2018-04-28 06:42:25.295708', -39:19:19.3, 171:09:23.0, UNKNOWN
10016, 37.37946319580078, 28.698915481567383, 996.85498046875, 308.76617729984406, 285.9392616219329, 97.39024669586445, 6.1121625900268555, -26.778535842895508, -16.791763305664062, -0.003949370235204697, 0.030106279999017715, 0.01730247773230076, 0.22642360627651215, 0.08420296013355255, -0.0003123050555586815, '2018-04-28 06:42:58.018393', -40:34:25.6, 173:16:18.5, UNKNOWN
10017, 37.45535659790039, 30.234874725341797, 996.87451171875, 344.081197412795, 82.82768232875031, 83.94367376742787, 7.112355709075928, -26.358488082885742, -16.946596145629883, -0.003949370235204697, 0.03204862028360367, 0.016083991155028343, 0.22672905027866364, 0.07901060581207275, -0.0018394682556390762, '2018-04-28 06:43:30.717334', -41:46:47.9, 175:28:17.4, UNKNOWN
10018, 37.47433090209961, 29.741437911987305, 996.86279296875, 305.3263232790964, 229.04124500535545, 95.6160026061161, 7.578242778778076, -25.65144157409668, -17.47247314453125, -0.0034556991886347532, 0.03204862028360367, 0.01730247773230076, 0.22581274807453156, 0.07992690056562424, -0.0009231707081198692, '2018-04-28 06:44:03.434198', -42:54:09.3, 177:41:17.8, UNKNOWN
10019, 37.53125, 28.3724308013916, 996.8955078125, 331.2933057297996, 55.06740980579815, 50.144284584133835, 8.57059097290039, -24.921764373779297, -17.166183471679688, -0.0037025348283350468, 0.03059186413884163, 0.01584029383957386, 0.22581274807453156, 0.08084319531917572, 0.0012148581445217133, '2018-04-28 06:44:36.107791', -44:00:28.5, -179:56:11.0, UNKNOWN
10020, 37.37946319580078, 29.574485778808594, 996.884521484375, 304.1718198187837, 185.313376731315, 89.4815911464742, 9.001296043395996, -24.794437408447266, -17.528118133544922, -0.0029620276764035225, 0.031563032418489456, 0.016327690333127975, 0.2291725128889084, 0.07962147146463394, -0.0003123050555586815, '2018-04-28 06:45:08.992506', -45:03:21.6, -177:28:05.4, UNKNOWN
10021, 37.53125, 28.78424644470215, 996.852783203125, 315.5552179952021, 41.980695639067434, 18.98347773193848, 10.295948028564453, -24.210166931152344, -17.398441314697266, -0.0029620276764035225, 0.030349070206284523, 0.01730247773230076, 0.22642360627651215, 0.07931603491306305, 0.0006039924919605255, '2018-04-28 06:45:41.650639', -46:02:33.1, -174:54:20.1, UNKNOWN
10022, 37.51227569580078, 28.41324234008789, 996.863525390625, 300.8457806552706, 160.5372853463566, 73.59891513733668, 10.284995079040527, -24.536184310913086, -17.135581970214844, -0.0029620276764035225, 0.031077450141310692, 0.017546173185110092, 0.2282562106847763, 0.08053776621818542, 0.0006039924919605255, '2018-04-28 06:46:14.372855', -46:56:10.3, -172:19:48.3, UNKNOWN
10023, 37.45535659790039, 28.398401260375977, 996.83984375, 306.65776620495285, 42.40824499054273, 345.47878559812114, 11.199610710144043, -24.08648681640625, -17.238685607910156, -0.0029620276764035225, 0.03204862028360367, 0.01657138578593731, 0.22795076668262482, 0.07962147146463394, 0.00029855966567993164, '2018-04-28 06:46:47.037202', -47:47:18.6, -169:34:53.2, UNKNOWN
10024, 37.36048889160156, 28.045948028564453, 996.864013671875, 316.0816138443458, 140.34803846174265, 40.679964658813965, 11.946890830993652, -23.80859375, -16.643159866333008, -0.0037025348283350468, 0.030834658071398735, 0.01657138578593731, 0.22428558766841888, 0.08023233711719513, -6.872229278087616e-06, '2018-04-28 06:47:19.720474', -48:33:57.5, -166:44:27.1, UNKNOWN
10025, 37.49330139160156, 28.25370979309082, 996.836181640625, 297.35509636671964, 334.45574990985995, 346.1971831874758, 12.966947555541992, -23.04628562927246, -16.681358337402344, -0.0034556991886347532, 0.030106279999017715, 0.016327690333127975, 0.22703446447849274, 0.08114863187074661, 0.0006039924919605255, '2018-04-28 06:47:52.391972', -49:14:39.3, -163:54:07.6, UNKNOWN
10026, 37.47433090209961, 28.212900161743164, 996.867919921875, 333.04952153523374, 103.28325877967059, 15.612767423706137, 13.116904258728027, -22.499427795410156, -16.136789321899414, -0.0037025348283350468, 0.030106279999017715, 0.019008353352546692, 0.22459101676940918, 0.08023233711719513, 0.0018257228657603264, '2018-04-28 06:48:25.051247', -49:51:41.7, -160:53:35.1, UNKNOWN
10027, 37.51227569580078, 27.990297317504883, 996.83837890625, 296.0347115171295, 264.6742667732311, 9.312460060634743, 13.990501403808594, -22.106237411499023, -16.01911735534668, -0.0037025348283350468, 0.031563032418489456, 0.015109204687178135, 0.2282562106847763, 0.07931603491306305, 0.0006039924919605255, '2018-04-28 06:48:57.688893', -50:23:29.4, -157:48:30.5, UNKNOWN
10028, 37.53125, 28.810216903686523, 996.843505859375, 336.3196982890727, 74.34808443644951, 354.38169172130944, 14.471539497375488, -21.493118286132812, -15.437522888183594, -0.004196206107735634, 0.030349070206284523, 0.01730247773230076, 0.2285616248846054, 0.08114863187074661, -0.0006177378818392754, '2018-04-28 06:49:30.395881', -50:49:06.5, -154:45:13.2, UNKNOWN
10029, 37.47433090209961, 27.155536651611328, 996.867919921875, 303.661734461378, 221.67373851371613, 17.314375866726, 15.379302024841309, -20.87937355041504, -14.988133430480957, -0.006417726632207632, 0.031563032418489456, 0.016815081238746643, 0.22672905027866364, 0.07992690056562424, -6.872229278087616e-06, '2018-04-28 06:50:03.062852', -51:09:57.9, -151:32:54.0, UNKNOWN
10030, 37.43638610839844, 28.13498878479004, 996.85888671875, 336.60062567718256, 51.92661220276491, 339.30384208839706, 15.95781135559082, -21.21127700805664, -14.3744478225708, -0.0034556991886347532, 0.03180582821369171, 0.016083991155028343, 0.23161597549915314, 0.07748343795537949, -0.0003123050555586815, '2018-04-28 06:50:35.775748', -51:25:01.0, -148:17:57.6, UNKNOWN
10031, 37.43638610839844, 28.18692970275879, 996.8447265625, 313.915067594334, 199.77290086461034, 12.895358733169992, 16.650362014770508, -20.38359832763672, -13.989302635192871, -0.002715192036703229, 0.030834658071398735, 0.015352901071310043, 0.2282562106847763, 0.07992690056562424, -0.0006177378818392754, '2018-04-28 06:51:08.476495', -51:33:57.7, -145:07:11.8, UNKNOWN
10032, 37.47433090209961, 28.639554977416992, 996.807373046875, 335.1556137809017, 36.00262379443255, 327.9158079210796, 17.268451690673828, -20.65401268005371, -12.77706241607666, -0.004443041514605284, 0.03059186413884163, 0.01803356595337391, 0.2288670688867569, 0.07962147146463394, -0.0009231707081198692, '2018-04-28 06:51:41.207659', -51:37:17.2, -141:49:32.6, UNKNOWN
10033, 37.43638610839844, 28.494863510131836, 996.819091796875, 333.03154618488554, 157.01230667798308, 13.741987147776106, 17.94196319580078, -20.11899185180664, -12.67628288269043, -0.0034556991886347532, 0.030349070206284523, 0.016083991155028343, 0.2291725128889084, 0.07809430360794067, -0.0003123050555586815, '2018-04-28 06:52:13.863397', -51:34:35.7, -138:31:50.2, UNKNOWN
10034, 37.45535659790039, 28.03110694885254, 996.818115234375, 317.2341467950829, 331.600616431126, 331.47559152591623, 18.639087677001953, -19.65903091430664, -12.244181632995605, -0.0037025348283350468, 0.030834658071398735, 0.017789868637919426, 0.2291725128889084, 0.08023233711719513, 0.0006039924919605255, '2018-04-28 06:52:46.573563', -51:25:54.4, -135:14:59.2, UNKNOWN
10035, 37.49330139160156, 28.750856399536133, 996.8427734375, 349.29219290986055, 109.81706555102897, 1.0410978808198346, 19.06522560119629, -18.885236740112305, -10.910453796386719, -0.0034556991886347532, 0.030349070206284523, 0.016327690333127975, 0.2282562106847763, 0.07992690056562424, 0.00029855966567993164, '2018-04-28 06:53:19.312205', -51:11:49.3, -132:05:44.7, UNKNOWN
10036, 37.45535659790039, 28.428081512451172, 996.862060546875, 314.43463666940227, 271.8310141176513, 353.1052779220485, 19.450210571289062, -18.409631729125977, -10.251245498657227, -0.002715192036703229, 0.030106279999017715, 0.015109204687178135, 0.22795076668262482, 0.0817594975233078, -6.872229278087616e-06, '2018-04-28 06:53:52.032357', -50:51:33.9, -128:53:05.6, UNKNOWN
10037, 37.37946319580078, 27.960617065429688, 996.83544921875, 355.59124138369054, 73.98642591989734, 349.1734312881197, 19.3502140045166, -18.40091323852539, -9.164917945861816, -0.0034556991886347532, 0.030834658071398735, 0.01584029383957386, 0.22489644587039948, 0.07992690056562424, -0.0003123050555586815, '2018-04-28 06:54:24.779121', -50:25:38.6, -125:43:43.4, UNKNOWN
10038, 37.53125, 28.676654815673828, 996.843505859375, 323.25774526563055, 231.46171378304624, 7.675156994876906, 19.750200271606445, -17.65281867980957, -7.541992664337158, -0.006170891225337982, 0.030834658071398735, 0.01803356595337391, 0.22611819207668304, 0.07992690056562424, -0.0003123050555586815, '2018-04-28 06:54:57.483169', -49:55:16.3, -122:43:51.1, UNKNOWN
10039, 37.51227569580078, 28.672945022583008, 996.832763671875, 356.14979717854123, 46.441539997326956, 342.11282227136195, 20.398313522338867, -17.766956329345703, -6.955862998962402, -0.0029620276764035225, 0.031563032418489456, 0.01827726513147354, 0.22703446447849274, 0.0768725723028183, -0.002450333908200264, '2018-04-28 06:55:30.137651', -49:18:45.8, -119:42:46.6, UNKNOWN
